Rank,City,State,Round,ABD,Amount INR CR,Final Category,Sub-Category,Project Name,IT/ITES
51,Namchi,Sikkim,II,ABD,25,Transport,Public Transit,Upgrade Ropeway Infrastructure,No
51,Namchi,Sikkim,II,ABD,15,Economy,Market,Flower Market Complex (Trading hub / Cold Storage / Information Centre),No
51,Namchi,Sikkim,II,ABD,70,Economy,Hotel ,Hotels (with or without Casino),No
51,Namchi,Sikkim,II,ABD,5,Governance,Security Surveillance,Surveillance System (CCTV),Yes
51,Namchi,Sikkim,II,ABD,1.25,Governance,Security emergency response,Emergency Call Points,Yes
51,Namchi,Sikkim,II,ABD,1.25,Governance,Security Surveillance,Modern Police Kiosks,No
51,Namchi,Sikkim,II,ABD,50,Housing,EWS Housing,Housing (Land of Building & Housing Deptt.),No
51,Namchi,Sikkim,II,ABD,15,Housing,Resident Services,Infrastructure Works & Facilities at Slums,No
51,Namchi,Sikkim,II,ABD,50,Water & Sanitation,Sanitation Sewerage,Sewer Line (Apart from the existing one),No
51,Namchi,Sikkim,II,ABD,15,Water & Sanitation,Sanitation Sewerage,Strengthening & Augmentation of sewer network,No
51,Namchi,Sikkim,II,ABD,10,Water & Sanitation,Sanitation Sewerage,Sewage Treatment Plant (Packaged STP),No
51,Namchi,Sikkim,II,ABD,7.5,Water & Sanitation,Sanitation Sewerage,Covering of Open drains,No
51,Namchi,Sikkim,II,ABD,10,Water & Sanitation,Sanitation Drainage,Strengthening & Augmentation of drainage network,No
51,Namchi,Sikkim,II,ABD,20,Energy & Ecology,Energy Distribution Network,Revamping of Distribution Network,No
51,Namchi,Sikkim,II,ABD,12,Energy & Ecology,Energy LED Lighting,Energy Efficient Solar Street Lighting (LED),No
51,Namchi,Sikkim,II,ABD,22.5,Miscellaneous,Utility Duct,Underground Distribution Cabling,No
51,Namchi,Sikkim,II,ABD,7,Energy & Ecology,Energy Metering,Smart Metering Electricity,Yes
51,Namchi,Sikkim,II,ABD,2.5,Water & Sanitation,Sanitation SWM,Door to Door Collection,No
51,Namchi,Sikkim,II,ABD,2,Water & Sanitation,Sanitation ICT,Smart Road Bins (Sensor),Yes
51,Namchi,Sikkim,II,ABD,3,Water & Sanitation,Sanitation ICT,Smart Community Bins (Sensor),Yes
51,Namchi,Sikkim,II,ABD,5,Water & Sanitation,Sanitation Mechanisation,Road Cleaning Equipments,No
51,Namchi,Sikkim,II,ABD,5,Water & Sanitation,Sanitation SWM,Sanitation,No
51,Namchi,Sikkim,II,ABD,10,IT,IT,Citywide OFC & WiFi Network,Yes
51,Namchi,Sikkim,II,ABD,2.5,Culture & Heritage,Events,Cultural Theme Events,No
51,Namchi,Sikkim,II,ABD,2.5,Culture & Heritage,Festival,Namchi Mahotsav,No
51,Namchi,Sikkim,II,ABD,5,Culture & Heritage,Branding,Floriculture promotion,No
51,Namchi,Sikkim,II,ABD,1,Governance,Communication,Online & TV Campaigns,No
51,Namchi,Sikkim,II,ABD,2,Governance,Communication,Awareness Campaigns,No
51,Namchi,Sikkim,II,ABD,2,Governance,Communication,Branding & Promotional Materials,No
51,Namchi,Sikkim,II,PAN,3,Water & Sanitation,Water Supply,Dismantling of existing network,No
51,Namchi,Sikkim,II,PAN,15,Water & Sanitation,Water Supply,Up-gradation of existing distribution tanks (GLSR/OHSR),No
51,Namchi,Sikkim,II,PAN,76,Water & Sanitation,Water Supply,Laying of Distribution Network,No
51,Namchi,Sikkim,II,PAN,7,Water & Sanitation,Water Metering,Smart Metering Water,Yes
51,Namchi,Sikkim,II,PAN,10,Water & Sanitation,Water Metering,SCADA System,Yes
51,Namchi,Sikkim,II,PAN,25,Governance,Governance,Namchi Smart City Portal (Under SPV) Gateway for all the Infrastructure sevices,Yes
51,Namchi,Sikkim,II,PAN,25,Governance,Capacity Building,Capacity Building Programs,Yes
52,Jalandhar,Punjab,II,ABD,32.64,Energy & Ecology,Energy Gas,Gas Distribution (PNG),No
52,Jalandhar,Punjab,II,ABD,567.13,Health & Education,Sports,Burlton Park Sport Hub,No
52,Jalandhar,Punjab,II,PAN,124.88,Transport,Public Transit,Public Transport,No
52,Jalandhar,Punjab,II,PAN,9.23,Energy & Ecology,Energy Gas,CNG Distribution,No
52,Jalandhar,Punjab,II,PAN,190.75,IT,IT,ITSPUPS,Yes
52,Jalandhar,Punjab,II,PAN,140.25,Energy & Ecology,Energy LED Lighting,LED Street Lighting,No
52,Jalandhar,Punjab,II,ABD,919.3,Miscellaneous,Multiple,Area Improvement,
53,Shimoga,Karnataka,II,ABD,30.15,Water & Sanitation,Water Metering,Water Supply- 24*7 Smart Meters,Yes
53,Shimoga,Karnataka,II,ABD,10.15,Water & Sanitation,Sanitation SWM,SWM - DWCC Abattoir,No
53,Shimoga,Karnataka,II,ABD,2.4,Water & Sanitation,Sanitation Toilets,Sanitation - Public Toilets E Toilets,Maybe
53,Shimoga,Karnataka,II,ABD,8,Water & Sanitation,Sanitation Drainage,Storm Water Drain,No
53,Shimoga,Karnataka,II,ABD,264,Miscellaneous,Utility Duct,Underground ducting,No
53,Shimoga,Karnataka,II,ABD,81,Housing,Slum Redevelopment,Slum Redevelopment,No
53,Shimoga,Karnataka,II,ABD,30,Transport,Public Transit,Railway station,No
53,Shimoga,Karnataka,II,ABD,24.86,Transport,Public Transit,Public transport system,No
53,Shimoga,Karnataka,II,ABD,44.45,Transport,NMT,NMT,No
53,Shimoga,Karnataka,II,ABD,35.5,Transport,Traffic,Traffic Management,Maybe
53,Shimoga,Karnataka,II,ABD,421.12,Energy & Ecology,Ecology Water Body,River front development,No
53,Shimoga,Karnataka,II,ABD,43.54,Culture & Heritage,Tourism,Improvement of Shivappana Nayaka palace,No
53,Shimoga,Karnataka,II,ABD,46.22,Economy,Incubation Centre,Knowledge & Research Hub,Yes
53,Shimoga,Karnataka,II,ABD,168.84,Energy & Ecology,Ecology Water Body,Green Initiatives,No
53,Shimoga,Karnataka,II,ABD,248.52,Energy & Ecology,Ecology Miscellaneous,Sustainable initiatives,No
53,Shimoga,Karnataka,II,PAN,2.97,Energy & Ecology,Energy Control System,Street-lighting control system,Yes
53,Shimoga,Karnataka,II,PAN,3.76,IT,IT,Vehicle Tracking,Yes
53,Shimoga,Karnataka,II,PAN,15.55,Transport,Ticketing,Integrated Ticketing,Yes
53,Shimoga,Karnataka,II,PAN,3.38,IT,IT,Variable Message signs,Yes
53,Shimoga,Karnataka,II,PAN,3.48,Transport,Parking,Smart Parking,Maybe
53,Shimoga,Karnataka,II,PAN,9.85,Governance,Security Surveillance,CCTV Camera Surveillance System,Yes
53,Shimoga,Karnataka,II,PAN,0.44,Water & Sanitation,Sanitation ICT,Waste Management System,Yes
53,Shimoga,Karnataka,II,PAN,19.2,Governance,Command Centre,City Management Centre,Yes
54,Salem,Tamil nadu,II,ABD,215,Transport,Multi Modal Hub,Bus terminal Development. Removal of encroachments and Construction of_x000D_state-of-the art Transit Hub,No
54,Salem,Tamil nadu,II,ABD,126,Transport,Parking,Smart Parking: On street & MLCP (Transit Hub & VOC market),Maybe
54,Salem,Tamil nadu,II,ABD,25,Transport,Public Transit,Public Transport improvement: Shuttle bus service conversion to Electric / CNG_x000D_buses Smart bus shelters,No
54,Salem,Tamil nadu,II,ABD,383,Transport,NMT,Streetscape redesign: Footpath parking bays street furniture signage_x000D_landscape paving NMT zones etc.,No
54,Salem,Tamil nadu,II,ABD,15,IT,IT,IT Integration: Intelligent signals Free public Wi-fi Display boards GPS_x000D_tracking real time arrival/departure etc.,Yes
54,Salem,Tamil nadu,II,ABD,12,Governance,Governance,Government Office Buildings,No
54,Salem,Tamil nadu,II,ABD,560,Economy,Retail,Commercial Tower Development,No
54,Salem,Tamil nadu,II,ABD,12,Economy,Market,Renovation of V.O.C Market - revised layout and storage facilities,No
54,Salem,Tamil nadu,II,ABD,21,Economy,Upgradation,Redevelopment of Bose Maidan,No
54,Salem,Tamil nadu,II,ABD,33,Governance,Communication,Signages & Landscaping,No
54,Salem,Tamil nadu,II,ABD,29,Energy & Ecology,Energy Solar,Solar Energy - 4.5 MW Solar Rooftop,No
54,Salem,Tamil nadu,II,ABD,43,Energy & Ecology,Energy LED Lighting,Street Lighting 100% LED replacement,No
54,Salem,Tamil nadu,II,ABD,16,Water & Sanitation,Water Supply,Water Supply System,No
54,Salem,Tamil nadu,II,ABD,30,Water & Sanitation,Sanitation Drainage,Storm Water Drains,No
54,Salem,Tamil nadu,II,ABD,17,Water & Sanitation,Sanitation SWM,Solid Waste Management,No
54,Salem,Tamil nadu,II,PAN,29,Water & Sanitation,Water Metering,Smart Water Network,Yes
54,Salem,Tamil nadu,II,PAN,4,Transport,Public Transit,Integrated transport,Yes
54,Salem,Tamil nadu,II,PAN,15,Transport,Traffic,Integrated Signalling,Yes
54,Salem,Tamil nadu,II,PAN,16,Transport,Ticketing,Integrated Ticketing,Yes
54,Salem,Tamil nadu,II,PAN,3,Transport,Public Transit,VMS,Yes
54,Salem,Tamil nadu,II,PAN,3,Transport,Parking,Smart Parking,Maybe
54,Salem,Tamil nadu,II,PAN,5,Governance,Security Surveillance,CCTV Camera Surveillance System,Yes
54,Salem,Tamil nadu,II,PAN,4,Governance,Security emergency response,Emergency Response System,Yes
54,Salem,Tamil nadu,II,PAN,0,Water & Sanitation,Sanitation ICT,Waste management System,Yes
54,Salem,Tamil nadu,II,PAN,32,Energy & Ecology,Energy LED Lighting,Street -lighting control system,Yes
54,Salem,Tamil nadu,II,PAN,25,Governance,Command Centre,Control Room Set-up,Yes
54,Salem,Tamil nadu,II,PAN,20,Governance,Governance,Integrated Platform for City e-Governance,Yes
54,Salem,Tamil nadu,II,ABD,24,Culture & Heritage,Culture & Heritage Restoration,River Channel Improvement: Parapet wall and Fencing lighting and street_x000D_scoping,No
55,Ajmer,Rajasthan,II,ABD,62.5,Culture & Heritage,Heritage ,Heritage and Cultural Promotion,No
55,Ajmer,Rajasthan,II,ABD,15,Culture & Heritage,Tourism,Tourism,No
55,Ajmer,Rajasthan,II,ABD,110.69,Transport,Roads,Anasagar Promenade,No
55,Ajmer,Rajasthan,II,ABD,35,Energy & Ecology,Ecology Open Spaces,Innovative use of Public Open spaces,No
55,Ajmer,Rajasthan,II,ABD,16,Energy & Ecology,Ecology Miscellaneous,Green Buildings,Maybe
55,Ajmer,Rajasthan,II,ABD,50,Transport,Public Transit,Smart Centralised Bus stand,Maybe
55,Ajmer,Rajasthan,II,ABD,310,Transport,Public Transit,Modernisation of Railway Station,No
55,Ajmer,Rajasthan,II,ABD,25.51,Transport,NMT,NMT - Foot path and Cycle Tracks,No
55,Ajmer,Rajasthan,II,ABD,115,Transport,Parking,Smart Parking,Maybe
55,Ajmer,Rajasthan,II,ABD,215,Transport,Roads,Road upgradation and Multi-level flyover,No
55,Ajmer,Rajasthan,II,ABD,250,Transport,Roads,Remodelling Anasagar escape channel to Road,No
55,Ajmer,Rajasthan,II,ABD,37.23,Water & Sanitation,Water Rain Water Harvesting,Water Waste Water and Rain Water Harvesting,No
55,Ajmer,Rajasthan,II,ABD,21.7,Water & Sanitation,Sanitation Drainage,Storm Water Drain,No
55,Ajmer,Rajasthan,II,ABD,11.15,Water & Sanitation,Sanitation SWM,Sanitation and Waste Management,No
55,Ajmer,Rajasthan,II,ABD,40,Health & Education,Health,Mobile Health care centre & Super specialty Hospital,Maybe
55,Ajmer,Rajasthan,II,ABD,35,Health & Education,Education,Smart Education,Yes
55,Ajmer,Rajasthan,II,ABD,20,Health & Education,Sports,Sports facilities,No
55,Ajmer,Rajasthan,II,ABD,48.58,Energy & Ecology,Energy Solar,Solar Power generation,No
55,Ajmer,Rajasthan,II,ABD,56.42,Energy & Ecology,Energy Distribution Network,Power distribution strengthening,No
55,Ajmer,Rajasthan,II,ABD,10,Economy,Market,Visual Improvements  along roads in commercial areas,No
55,Ajmer,Rajasthan,II,ABD,10,Economy,Vendor,Vending zones,No
55,Ajmer,Rajasthan,II,ABD,25,Economy,Incubation Centre,Incubation Centre for start ups & Skill Centre,Yes
55,Ajmer,Rajasthan,II,ABD,4,Economy,Retail,Business Improvement District - Integrating commercial areas,No
55,Ajmer,Rajasthan,II,ABD,41.7,IT,IT,Wi-Fi Services,Yes
55,Ajmer,Rajasthan,II,ABD,8,IT,IT,Disaster Management response,Yes
55,Ajmer,Rajasthan,II,ABD,1,Governance,Governance,Town Centre App,Yes
55,Ajmer,Rajasthan,II,PAN,173.07,Transport,Traffic,Integrated Traffic Management Security & Surveillance system,Yes
55,Ajmer,Rajasthan,II,PAN,23,Governance,Governance,City Governance,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,431.96,Energy & Ecology,Energy Distribution Network,Underground wiring to reduce to remove unwanted clutter on the streets through and implementation of smart metering (IPDS),Maybe
56,Varanasi,Uttar Pradesh,II,ABD,50,Energy & Ecology,Energy Solar,Installation of rooftop Solar Panels in Govt. Buildings (Stadium Station etc.) Schools Public & Private Institutions and Private buildings.,No
56,Varanasi,Uttar Pradesh,II,ABD,20,Energy & Ecology,Energy Smart Grid,Strengthening  of Grid (Smart Grid),Yes
56,Varanasi,Uttar Pradesh,II,ABD,2.5,Energy & Ecology,Energy Solar,Floating Solar Panel in 5 ponds,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,0,Water & Sanitation,Water Supply,Adequate water supply including waste water recycling and storm water reuse,No
56,Varanasi,Uttar Pradesh,II,ABD,40,Water & Sanitation,Water Metering,Augmentation of existing Water Supply system including smart metering in ABD areas,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,123,Water & Sanitation,Sanitation Sewerage,Smart Sewerage System - SCADA System implementation,Yes
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Water & Sanitation,Water Supply,Water Atms under NMCG,Yes
56,Varanasi,Uttar Pradesh,II,ABD,0.4,Water & Sanitation,Water Supply,Water Atms under SBM,Yes
56,Varanasi,Uttar Pradesh,II,ABD,0.06,Water & Sanitation,Water Supply,Water ATM under CSR,Yes
56,Varanasi,Uttar Pradesh,II,ABD,0,Water & Sanitation,Sanitation SWM,Sanitation including solid waste management,No
56,Varanasi,Uttar Pradesh,II,ABD,26.64,Water & Sanitation,Sanitation SWM,Waste management Collection Segregation being done by ILFS in (14+9) wards,No
56,Varanasi,Uttar Pradesh,II,ABD,18.45,Water & Sanitation,Sanitation Toilets,Public Conveniences: e-Toilets,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,0.09,Water & Sanitation,Sanitation Miscellaneous,IEC and Behavioral change communication,No
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Water & Sanitation,Sanitation Bins,Provision of dustbins at Ghats,No
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Water & Sanitation,Sanitation Bins,Provision of dustbins for 10000 Street vendors,No
56,Varanasi,Uttar Pradesh,II,ABD,0.6,Water & Sanitation,Sanitation Segregation,Solid Waste Management through organic compost converter,No
56,Varanasi,Uttar Pradesh,II,ABD,1.8,Water & Sanitation,Sanitation Segregation,Solid Waste Management through Bioneers,No
56,Varanasi,Uttar Pradesh,II,ABD,15,Water & Sanitation,Sanitation SWM,Decentralized Waste Management (processing) 5 plants in ABD area,No
56,Varanasi,Uttar Pradesh,II,ABD,1.5,Water & Sanitation,Sanitation Toilets,Bio Digestor Toilets,No
56,Varanasi,Uttar Pradesh,II,ABD,50,Water & Sanitation,Sanitation Miscellaneous,Other CSR initiatives (HPLC AAI BHEL Reliance Jio Scindhia Trust etc.)in terms of Solid Waste Management Construction of toilets development of parks,No
56,Varanasi,Uttar Pradesh,II,ABD,0,Water & Sanitation,Water Rain Water Harvesting,Making rain water harvesting mandatory for all government buildings and for all new private construction. In ABD area to be made mandatory for all buildings through regulation.,No
56,Varanasi,Uttar Pradesh,II,ABD,0,Water & Sanitation,Water Supply,Community level sumps for community consumption e.g. watering gardens recharge wells,No
56,Varanasi,Uttar Pradesh,II,ABD,8.2,IT,IT,Wi-Fi HUBs in all Public Places Schools Public and private Institutes & Govt. Offices and identified locations across ABD by leveraging OFC,Yes
56,Varanasi,Uttar Pradesh,II,ABD,5,Transport,Pedestrian Infrastructure,Barrier free Divyang friendly Footpath integrated with new street section design- (i) Maidagin to Godowlia Chowk to Dashashwamedh Ghat- 2500 mtr (ii) Harish Chandra Junction Hanuman Ghat- 300 mtr (iii) Sonepura Road to Shivala Ghat -250 mtr (iv) Pt. Malvia Nagar to Tusli Ghat- 200 mtr,No
56,Varanasi,Uttar Pradesh,II,ABD,2,Transport,NMT,Development of cycle track connecting 1 stadium and Gaudaulia to Gaudaulia via Durga kund with 10 KM dedicated cycle track within street section design integrated with Rent-a-cycle stations.,No
56,Varanasi,Uttar Pradesh,II,ABD,0,Transport,NMT,5 KM of streets have been made only walking street with only NMT allowed- Gaudaulia to Assi Ghat (Policy level intervention),No
56,Varanasi,Uttar Pradesh,II,ABD,1,Energy & Ecology,Ecology landscaping,Landscaping and development of 4 parks (Sahid Udyan Machodri Park Anand Park Bhartendu Park ) by Reliance Jio,No
56,Varanasi,Uttar Pradesh,II,ABD,1.25,Energy & Ecology,Ecology landscaping,Landscaping and development of 3 parks 1- Chandrika Nagar Colony Park Sigra 2- Ratnakar Park  Shivala Park 3- Tilbhandeshwar Park Bhelupur,No
56,Varanasi,Uttar Pradesh,II,ABD,4,Energy & Ecology,Ecology landscaping,Landscaping and development of parks,No
56,Varanasi,Uttar Pradesh,II,ABD,4,Transport,Pedestrian Infrastructure,Development of pedestrianisation in the heritage precinct of old city of Varanasi from Maidagin to Godowlia Chowk to Dashashwamedh Ghat facade improvement - 2 KM,No
56,Varanasi,Uttar Pradesh,II,ABD,0.75,Transport,Roads,Road development from Durga Kund to Assi Ghat,No
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Transport,Roads,Paving in DURGA KUND and SANKATMOCHAN,No
56,Varanasi,Uttar Pradesh,II,ABD,0.09,Transport,Signage,Signage in DURGA KUND and SANKATMOCHAN,No
56,Varanasi,Uttar Pradesh,II,ABD,3,Culture & Heritage,Visual Art & Science,Use buildings to paint history of Kashi,No
56,Varanasi,Uttar Pradesh,II,ABD,0.15,Governance,Disaster Management fire,Fire Fighting  Bikes,No
56,Varanasi,Uttar Pradesh,II,ABD,0.6,Governance,Disaster Management fire,Fire Fighting  SUV,No
56,Varanasi,Uttar Pradesh,II,ABD,6,Governance,Disaster management emergency response,HAZMAT Van,No
56,Varanasi,Uttar Pradesh,II,ABD,0.84,IT,IT,Digital Signage,Yes
56,Varanasi,Uttar Pradesh,II,ABD,1.44,IT,IT,Interactive Information Kiosks,Yes
56,Varanasi,Uttar Pradesh,II,ABD,211,Culture & Heritage,Institute/Centre,Culture cum Spritual Convention Centre- International center for Art Gallery Museum IMAX Theatre 1000 seater Auditorium Music Yoga & Spiritual Hall,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,58,Health & Education,Sports,Rejuvenation of Sports Stadium - Creation of Sports facilities on PPP mode,No
56,Varanasi,Uttar Pradesh,II,ABD,14,Culture & Heritage,Museum,Hall of Fame - Music Gharanas teachings - Jyotish Vidya teachings - Guru Aashram - 500 seater auditorium (Sanaskritic Kendra) - Parking facility - Research Centre - Recording Centre,No
56,Varanasi,Uttar Pradesh,II,ABD,0.4,Energy & Ecology,Ecology Water Body,Rejuvenation of Water bodies - Natural purification and real time monitoring of Lake water Standalone floating solar aerators Promoting ornamental fish farming in Mandakini Kund by Reliance Jio,No
56,Varanasi,Uttar Pradesh,II,ABD,20,Energy & Ecology,Ecology Water Body,Rejuvenation of Ponds: 8 nos by Govt. of UP,No
56,Varanasi,Uttar Pradesh,II,ABD,0.8,Energy & Ecology,Ecology Water Body,Rejuvenation of Ponds: 2 nos by Govt. of UP,No
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Water & Sanitation,Sanitation Toilets,Development of new toilets,No
56,Varanasi,Uttar Pradesh,II,ABD,2.5,Water & Sanitation,Sanitation Toilets,Up gradation of existing toilet,No
56,Varanasi,Uttar Pradesh,II,ABD,0.8,Culture & Heritage,Tourism,Development of Changing rooms at Ghats (Solar Powered Roofs),No
56,Varanasi,Uttar Pradesh,II,ABD,2,Governance,Communication,Signage and paving of streets leading to Ghats,No
56,Varanasi,Uttar Pradesh,II,ABD,1,Transport,Access,Creation of Pathways connecting Ghats (Physically disabled friendly),No
56,Varanasi,Uttar Pradesh,II,ABD,0.1,Culture & Heritage,Religious,Creation of separate areas for Ganga Snanam / Puja / boating,No
56,Varanasi,Uttar Pradesh,II,ABD,5.37,Economy,Upgradation,Construction of Dhobi Ghat (6 New + 3 renovations),No
56,Varanasi,Uttar Pradesh,II,ABD,1,Culture & Heritage,Institute/Centre,Development of Music school and performance centre at Rewa Kothi,No
56,Varanasi,Uttar Pradesh,II,ABD,4,Transport,Para Transit,Ferry Water connectivity of Ghats,No
56,Varanasi,Uttar Pradesh,II,ABD,3,Culture & Heritage,Tourism,Battery powered Cruise boat,No
56,Varanasi,Uttar Pradesh,II,ABD,0.5,Health & Education,Health,Ambulance and Emergency Operation Centre,No
56,Varanasi,Uttar Pradesh,II,ABD,1.4,Transport,Para Transit,Boat taxi (solar powered),No
56,Varanasi,Uttar Pradesh,II,ABD,0.4,Economy,Vendor,battery operated carts for food and craft stalls,No
56,Varanasi,Uttar Pradesh,II,ABD,0.45,Water & Sanitation,Sanitation Segregation,Organic waste Composter for temple waste for Vishwanth Mandir Sankat Mochan Kaalbharav,No
56,Varanasi,Uttar Pradesh,II,ABD,2,Culture & Heritage,Museum,Upgradation and Development of Ganga Museum at Manmandir,No
56,Varanasi,Uttar Pradesh,II,ABD,0,Economy,Market,Night Bazar at Assi Ghat and Ravidas Park,No
56,Varanasi,Uttar Pradesh,II,ABD,0.4,Culture & Heritage,Light & Sound,Light and Sound Show (watching by boats bookings by online APP ) at Assi Ghat,Yes
56,Varanasi,Uttar Pradesh,II,ABD,1.5,Culture & Heritage,Tourism,Light and Sound Show at Ravi Das Park,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,100,Transport,Multi Modal Hub,Inter Modal Hubs - including Footpath for pedestrians Feeder Buses and Bicycles at 26 metro stations,No
56,Varanasi,Uttar Pradesh,II,ABD,7.5,Transport,Public Transit,Smart bus stops on pilot basis - 50 nos.,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,0,Culture & Heritage,Social Infrastructure,Association of elderly people in music schools and Yoga kendra (POLICY LEVEL),No
56,Varanasi,Uttar Pradesh,II,ABD,0.09,Economy,Skill Development,Skill development for Street Vendors for Sanitation and Hygiene,No
56,Varanasi,Uttar Pradesh,II,ABD,1,Economy,Skill Development,I. Skill Development of the artisans under Baba Saheb Hastsilp Vikas Yojana (Central Govt. Scheme) II. State Government skill promotion initiatives III. Trade development centres for artisans IV. Linkages with the bank for credit cards and life insurance V. Skill development for Widows,No
56,Varanasi,Uttar Pradesh,II,ABD,5,Economy,Vendor,Vocational Training for Street Vendors under Street Vendors Act 2014,No
56,Varanasi,Uttar Pradesh,II,ABD,5,Economy,Vendor,Entrepreneur skill development for Street Vendor under Street Vendors Act 2014,No
56,Varanasi,Uttar Pradesh,II,ABD,0.2,Culture & Heritage,Tourism,Voice Guided Heritage Tours,Maybe
56,Varanasi,Uttar Pradesh,II,ABD,6,Transport,Public Transit,20 Electric buses with battery infrastructure,No
56,Varanasi,Uttar Pradesh,II,ABD,0.2,Transport,Para Transit,e-Auto(Solar powered ),No
56,Varanasi,Uttar Pradesh,II,ABD,1,Culture & Heritage,Theatre,Amphibious for Sanskrtic Leahar,No
56,Varanasi,Uttar Pradesh,II,ABD,10,Culture & Heritage,Religious,Amphibious for Kashi Parikarma,No
56,Varanasi,Uttar Pradesh,II,ABD,10,IT,IT,LED Panel for audio/video information dissemination under CSR,Yes
56,Varanasi,Uttar Pradesh,II,ABD,31.51,Transport,Roads,Repair and development of 34  roads with Heritage Development and Theme Enhancement in ABD area,No
56,Varanasi,Uttar Pradesh,II,ABD,20,Transport,Roads,Repair of roads (130 KM) in Pan City by PWD,No
56,Varanasi,Uttar Pradesh,II,ABD,50,Economy,Skill Development,Weavers Skill Development and Trade Facilitation Centre,No
56,Varanasi,Uttar Pradesh,II,ABD,20,Culture & Heritage,Museum,Weavers Museum,No
56,Varanasi,Uttar Pradesh,II,ABD,2,Economy,Skill Development,Skill Development Centre for Widows,No
56,Varanasi,Uttar Pradesh,II,ABD,2,Economy,Skill Development,Skill Development Centre for Transgender,No
56,Varanasi,Uttar Pradesh,II,ABD,5,Culture & Heritage,Festival,Culture Competition and Festival for Music Singing Weavers Swimming Boat Race etc.,No
56,Varanasi,Uttar Pradesh,II,ABD,4,Health & Education,Crematorium,Redevelopment of Harishchadra Ghat- Electric crematorium,No
56,Varanasi,Uttar Pradesh,II,ABD,10,Water & Sanitation,Sanitation SWM,Waste processing plant by IOC,No
56,Varanasi,Uttar Pradesh,II,ABD,32,Governance,Capacity Building,Capacity Building   Under JICA,No
56,Varanasi,Uttar Pradesh,II,ABD,62.84,Housing,EWS Housing,Affordable Housing,No
56,Varanasi,Uttar Pradesh,II,PAN,55.3,Transport,Traffic,IT tools for traffic management enforcement and surveillance at 64 intersections identified by the traffic police department. These tools include Smart Traffic Signals,Yes
56,Varanasi,Uttar Pradesh,II,PAN,14.04,Transport,Traffic,Automatic number plate recognition system Red-light violation detection system E-Challan,Yes
56,Varanasi,Uttar Pradesh,II,PAN,2.82,Transport,Traffic,Variable Message Signs CCTV surveillance Video Analytics etc. Controlled from a Central Control Center,Yes
56,Varanasi,Uttar Pradesh,II,PAN,200,Transport,Parking,Development of smart parking at 8 locations integrated with charge stations and NMT parking in -3 level. The parking is also integrated with smart card and mobile app. Parking to be developed for multi use commercial activities.,Yes
56,Varanasi,Uttar Pradesh,II,PAN,75,Transport,Parking,Development of smart parking at 3 locations integrated with charge stations and NMT parking in -3 level. The parking is also integrated with smart card and mobile app. Parking to be developed for multi use commercial activities.,Yes
56,Varanasi,Uttar Pradesh,II,PAN,94.8,Energy & Ecology,Energy LED Lighting,Energy Efficient Street lighting at City level- 36000,No
56,Varanasi,Uttar Pradesh,II,PAN,8,Energy & Ecology,Energy Smart Poles,Smart Street lights integrated with Wi-Fi Panic / Emergency Buttons CCTV & Video Analytics Digital Signage Air Quality Monitoring Consumption analytics management,Yes
56,Varanasi,Uttar Pradesh,II,PAN,5,Economy,Market,Common Smart Kashi Signage shop boards,No
56,Varanasi,Uttar Pradesh,II,PAN,0,Governance,Security Surveillance,(CCTV Surveillance under ITMS (Covered under ITMS ),Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.3,Governance,Security Women,Augmentation of Womenhelp line,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0,Governance,Security Women,Development of All Women- Police Station (Policy of intervention),No
56,Varanasi,Uttar Pradesh,II,PAN,0.5,Governance,Security Miscellaneous,Development of Elderly Helpline,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0,Governance,Governance,Kashi Card Integrated Smart City Card (for locals and visitors) - multi-utility card (Same as A),Yes
56,Varanasi,Uttar Pradesh,II,PAN,1,Governance,Governance,Kashi App - Integrated Smart City App (for citizens and visitors) with E-darshan platform including - e-booking for morning Aarti Vishwanath temple - e-Booking for Gnaga Aarti - e-booking of Prasadam - Online channel for Live streaming of Aarti/Puja - E-Booking of affiliated Dharmshala and hotels,Yes
56,Varanasi,Uttar Pradesh,II,PAN,5,Governance,Governance,e-Governance Services for select departments under e-District Platform,Yes
56,Varanasi,Uttar Pradesh,II,PAN,1,Energy & Ecology,Ecology quality monitor,Smart Environment Monitoring- water Quality Air quality and Early warning sensors,Yes
56,Varanasi,Uttar Pradesh,II,PAN,1,IT,IT,City wide LPWAN Sensor Network,Yes
56,Varanasi,Uttar Pradesh,II,PAN,0.75,Governance,Command Centre,Utility Dashboards- Common Dashboard (Power Water Gas etc) Usage Leaks Billing Reporting,Yes
